price,rating,title
$9.19,4.8 out of 5 stars,"['Experiencing God: Knowing and Doing the Will of God, Revised and Expanded']"
$9.39,4.8 out of 5 stars,['Mornings with Jesus 2021: Daily Encouragement for Your Soul']
$9.18,4.8 out of 5 stars,"[""Don't Settle for Safe: Embracing the Uncomfortable to Become Unstoppable""]"
$9.18,4.9 out of 5 stars,['The Epic Bible: God’s Story from Eden to Eternity']
$9.18,4.6 out of 5 stars,['Boundaries in Dating: How Healthy Choices Grow Healthy Relationships']
$14.39,4.7 out of 5 stars,['Spirituality for Badasses: How to find inner peace and happiness without losing your cool']
$10.27,4.6 out of 5 stars,"['Adulting 101: #Wisdom4Life (Hardcover) – A Complete Guide on Life Planning, Responsibility and Goal Setting, Perfect Gift for High School & College Graduation (Teenagers, Friends, Family, Graduates)']"
$33.99,4.6 out of 5 stars,['The Rational Bible: Deuteronomy']
$15.29,4.6 out of 5 stars,['Israel and the Church: An Israeli Examines God’s Unfolding Plans for His Chosen Peoples']
$22.49,4.7 out of 5 stars,"['Raising a Strong Daughter in a Toxic Culture: 11 Steps to Keep Her Happy, Healthy, and Safe']"
$22.49,4.7 out of 5 stars,"[""Spot's Easter Surprise""]"
$22.49,4.7 out of 5 stars,['The Way to Love: The Last Meditations of Anthony de Mello (Image Pocket Classics)']
$25.51,4.8 out of 5 stars,['Everything She Touched: The Life of Ruth Asawa']
$25.51,4.7 out of 5 stars,['The Distance Between Us: A Memoir']
$0.00,4.7 out of 5 stars,['Acid for the Children: A Memoir']
$24.95,4.8 out of 5 stars,"['Brilliant: 25 Catholic Scientists, Mathematicians, and Supersmart People']"
$15.29,4.7 out of 5 stars,['Black Boy [Seventy-fifth Anniversary Edition]']
$0.00,4.7 out of 5 stars,"[""How Y'all Doing?: Misadventures and Mischief from a Life Well Lived""]"
$0.00,4.8 out of 5 stars,['The Revolution: A Manifesto']
$5.95,4.9 out of 5 stars,['The Flame of Love: The Spiritual Diary of Elizabeth Kindelmann']
$13.59,4.7 out of 5 stars,['Tiger Woods']
$0.00,4.7 out of 5 stars,['Professional Idiot: A Memoir']
$12.19,4.6 out of 5 stars,['Eichmann in Jerusalem: A Report on the Banality of Evil (Penguin Classics)']
$28.00,4.6 out of 5 stars,['Rainbow in the Dark: The Autobiography']
$12.67,4.7 out of 5 stars,['Monster: The Autobiography of an L.A. Gang Member']
$10.99,4.0 out of 5 stars,['Uncanny Valley: A Memoir']
$10.99,4.4 out of 5 stars,['We Are Never Meeting in Real Life.: Essays']
$10.99,4.8 out of 5 stars,['A Man Named Dave: A Story of Triumph and Forgiveness']
$14.94,4.6 out of 5 stars,"['Keto: The Complete Guide to Success on The Ketogenic Diet, including Simplified Science and No-cook Meal Plans (1)']"
$14.94,4.7 out of 5 stars,"[""Sweet: Desserts from London's Ottolenghi [A Baking Book]""]"
$26.99,4.9 out of 5 stars,"['Supernatural: The Official Cookbook: Burgers, Pies, and Other Bites from the Road (Science Fiction Fantasy)']"
$22.51,4.8 out of 5 stars,['French Country Cottage Inspired Gatherings']
$13.99,3.4 out of 5 stars,['Ninja Foodi Smart XL Grill Cookbook for Beginners 2021: 1000-Days Easy & Delicious Indoor Grilling and Air Frying Recipes for Beginners and Advanced Users']
$27.19,4.9 out of 5 stars,['Kevin Zraly Windows on the World Complete Wine Course: Revised & Updated / 35th Edition']
$18.35,4.7 out of 5 stars,['Eat What You Watch: A Cookbook for Movie Lovers']
$23.49,5.0 out of 5 stars,['Gentle Nutrition (A Non-Diet Approach to Healthy Eating)']
$23.49,4.7 out of 5 stars,"['Perfect Pan Pizza: Square Pies to Make at Home, from Roman, Sicilian, and Detroit, to Grandma Pies and Focaccia [A Cookbook]']"
$22.52,4.3 out of 5 stars,['The Blood Sugar Solution 10-Day Detox Diet Cookbook: More than 150 Recipes to Help You Lose Weight and Stay Healthy for Life']
$22.52,4.9 out of 5 stars,"[""Larousse Gastronomique: The World's Greatest Culinary Encyclopedia, Completely Revised and Updated""]"
$19.40,4.7 out of 5 stars,['Own Your Health: How to Live Long and Avoid Chronic Illness']
$19.40,4.6 out of 5 stars,['The Autoimmune Protocol Made Simple Cookbook: Start Healing Your Body and Reversing Chronic Illness Today with 100 Delicious Recipes']
$13.99,4.8 out of 5 stars,"[""Unbelievabowl Paleo: 60 Wholesome One-Dish Recipes You Won't Believe Are Dairy- and Gluten-Free""]"
$13.99,4.9 out of 5 stars,"['Butchering Poultry, Rabbit, Lamb, Goat, and Pork: The Comprehensive Photographic Guide to Humane Slaughtering and Butchering']"
$13.87,4.6 out of 5 stars,['The Easy 5-Ingredient Bariatric Cookbook: 100 Postsurgery Recipes for Lifelong Health']
$18.26,4.8 out of 5 stars,"['The Bar Book: Elements of Cocktail Technique (Cocktail Book with Cocktail Recipes, Mixology Book for Bartending)']"
$22.49,4.5 out of 5 stars,['Native American Herbal Apothecary: 2 BOOKS IN 1 Herbalism Encyclopedia & Herbal Dispensatory']
$14.57,4.5 out of 5 stars,['The Art and Science of Low Carbohydrate Living: An Expert Guide to Making the Life-Saving Benefits of Carbohydrate Restriction Sustainable and Enjoyable']
$14.57,4.7 out of 5 stars,"['The Perfect Scoop, Revised and Updated: 200 Recipes for Ice Creams, Sorbets, Gelatos, Granitas, and Sweet Accompaniments [A Cookbook]']"
$14.57,4.8 out of 5 stars,"[""Lidia's Celebrate Like an Italian: 220 Foolproof Recipes That Make Every Meal a Party: A Cookbook, Cover may vary""]"
$16.21,4.5 out of 5 stars,"['Dr. Sebi 10-Day Green Smoothie Cleanse: Raw and Radiant Alkaline Blender Greens that will change your life | 101 Superfood Recipes to Burn Fat, Get Lean and Feel Great']"
$18.39,4.7 out of 5 stars,"['The Homestead Canning Cookbook: •Simple, Safe Instructions from a Certified Master Food Preserver •Over 150 Delicious, Homemade Recipes •Practical Help to Create a Sustainable Lifestyle']"
$17.09,4.6 out of 5 stars,['The Complete Cookbook for Teens: 120+ Recipes to Level Up Your Kitchen Game']
,4.8 out of 5 stars,['Roots: The Saga of an American Family']
$22.49,4.7 out of 5 stars,['The Dooky Chase Cookbook (Restaurant Cookbooks)']
$22.49,4.6 out of 5 stars,['The Silk Roads: A New History of the World']
$0.00,4.7 out of 5 stars,['Disunited Nations: The Scramble for Power in an Ungoverned World']
$0.00,4.5 out of 5 stars,['Collapse: How Societies Choose to Fail or Succeed']
$16.70,4.7 out of 5 stars,"[""The Wax Pack: On the Open Road in Search of Baseball's Afterlife""]"
$18.26,4.6 out of 5 stars,['Desert Oracle: Volume 1: Strange True Tales from the American Southwest']
$17.95,4.7 out of 5 stars,['The Trump Prophecies: The Astonishing True Story of the Man Who Saw Tomorrow...and What He Says Is Coming Next: UPDATED AND EXPANDED']
$24.95,4.5 out of 5 stars,['AFOQT Study Guide: AFOQT Prep and Study Book for the Air Force Officer Qualifying Test']
$15.39,4.6 out of 5 stars,['The History of White People']
$6.23,4.7 out of 5 stars,['Rainbow® FOOT Reflexology/ Acupressure Massage CHART in the Inner Light Resources Rainbow® Cards & Charts Series. 8.5 x 11 in; 2-sided (Small Poster/ Large Card)']
$0.00,4.7 out of 5 stars,['Paul: A Biography']
$14.39,4.7 out of 5 stars,"['The Story of the World: History for the Classical Child: Volume 1: Ancient Times: From the Earliest Nomads to the Last Roman Emperor, Revised Edition']"
$14.39,4.9 out of 5 stars,['Who Was Theodore Roosevelt?']
$14.39,4.8 out of 5 stars,['George vs. George: The American Revolution As Seen from Both Sides']
$14.39,4.7 out of 5 stars,['Alexis de Tocqueville: Democracy in America (LOA #147): A new translation by Arthur Goldhammer (Library of America)']
$14.39,4.8 out of 5 stars,['Chakras & Self-Care: Activate the Healing Power of Chakras with Everyday Rituals']
$14.98,4.6 out of 5 stars,"[""Washington's Spies: The Story of America's First Spy Ring""]"
$21.66,4.4 out of 5 stars,['The Crown in Crisis: Countdown to the Abdication']
$23.31,4.7 out of 5 stars,['A Dream Derailed: How the Left Highjacked Civil Rights to Create a Permanent Underclass']
$10.99,4.7 out of 5 stars,['Harriet Tubman: The Road to Freedom']
$10.99,4.6 out of 5 stars,['The Sunflower: On the Possibilities and Limits of Forgiveness (Newly Expanded Paperback Edition)']
$10.99,4.7 out of 5 stars,['Soul on Ice']
$9.99,4.6 out of 5 stars,"[""King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa""]"
$13.99,4.7 out of 5 stars,"['Biased: Uncovering the Hidden Prejudice That Shapes What We See, Think, and Do']"
$17.95,4.6 out of 5 stars,"[""Wired for Love: How Understanding Your Partner's Brain and Attachment Style Can Help You Defuse Conflict and Build a Secure Relationship""]"
$0.00,4.7 out of 5 stars,['The Power']
$0.00,4.6 out of 5 stars,"['Life After Life: The Bestselling Original Investigation That Revealed ""Near-Death Experiences""']"
$0.00,4.7 out of 5 stars,"['Anger Management Skills Workbook for Kids: 40 Awesome Activities to Help Children Calm Down, Cope, and Regain Control']"
$13.49,4.8 out of 5 stars,['Please: Radical Self-Care for Wild Women of Color']
$0.00,4.5 out of 5 stars,['Raising an Emotionally Intelligent Child: The Heart of Parenting']
$0.00,4.8 out of 5 stars,['The Success Principles(TM) - 10th Anniversary Edition: How to Get from Where You Are to Where You Want to Be']
$8.89,4.0 out of 5 stars,['How Not to Become a Crotchety Old Man']
$0.00,4.8 out of 5 stars,"[""How I Built This: The Unexpected Paths to Success from the World's Most Inspiring Entrepreneurs""]"
$10.71,4.8 out of 5 stars,['The Richest Man in Babylon']
$10.71,4.7 out of 5 stars,['The Miracle of Mindfulness: An Introduction to the Practice of Meditation']
$10.71,4.7 out of 5 stars,"['Sleep Smarter: 21 Essential Strategies to Sleep Your Way to A Better Body, Better Health, and Bigger Success']"
$15.29,5.0 out of 5 stars,['All About Mom and Me: A Journal for Mothers and Daughters']
$16.16,4.6 out of 5 stars,"['Self-Therapy: A Step-By-Step Guide to Creating Wholeness and Healing Your Inner Child Using IFS, A New, Cutting-Edge Psychotherapy, 2nd Edition']"
$16.25,4.9 out of 5 stars,['The Angel Guide Oracle: A 44-Card Deck and Guidebook']
$18.65,4.6 out of 5 stars,['Anti-Burnout Card Deck (54 Mindfulness and Compassion Practices to Refresh Your Clinical Work)']
$14.82,4.5 out of 5 stars,['Grammar for a Full Life: How the Ways We Shape a Sentence Can Limit or Enlarge Us']
$8.99,4.5 out of 5 stars,['Stress Relief Coloring Book for Adults']
$0.00,4.7 out of 5 stars,['The Gift of Fear: And Other Survival Signals that Protect Us from Violence']
,4.8 out of 5 stars,['Sister Outsider: Essays and Speeches']
$14.99,4.1 out of 5 stars,['Eight Perfect Murders: A Novel (Malcolm Kershaw)']
$14.99,4.5 out of 5 stars,"[""I'm Judging You: The Do-Better Manual""]"
$3.99,4.4 out of 5 stars,['Escorting the Billionaire (The Escort Collection Book 2)']
$7.89,4.6 out of 5 stars,['The Crucible: A Play in Four Acts']
$14.99,3.9 out of 5 stars,['Foregone: A Novel']
$36.20,4.8 out of 5 stars,['From Hell: Master Edition']
$11.16,4.6 out of 5 stars,['Us Against You: A Novel']
$11.62,4.7 out of 5 stars,['Ishmael:A Novel']
$12.99,4.5 out of 5 stars,['Stories of Your Life and Others']
$11.99,4.5 out of 5 stars,['Gideon the Ninth (The Locked Tomb Trilogy Book 1)']
$14.99,4.5 out of 5 stars,['Fire & Blood (A Song of Ice and Fire Book 1)']
$11.57,4.7 out of 5 stars,['A Collection of Stories for 4 Year Olds']
$15.99,4.8 out of 5 stars,"['Tales of Japan: Traditional Stories of Monsters and Magic (Book of Japanese Mythology, Folk Tales from Japan)']"
$15.99,4.6 out of 5 stars,['Bad Feminist: Essays']
$13.58,4.1 out of 5 stars,['Do No Harm']
$14.99,4.8 out of 5 stars,"['Cassandra Speaks: When Women Are the Storytellers, the Human Story Changes']"
$14.40,4.3 out of 5 stars,['My Lovely Wife']
$16.20,4.0 out of 5 stars,['The Transit of Venus']
$11.04,4.6 out of 5 stars,['Boyfriend Material']
$11.38,4.3 out of 5 stars,['The Last House Guest']
$7.99,4.9 out of 5 stars,['Five Nights at Freddy’s: Fazbear Frights #4']
$0.00,4.4 out of 5 stars,['The City We Became']
,4.6 out of 5 stars,['365 historias bíblicas para la hora de dormir: con más de 100 ilustraciones (Spanish Edition)']
,4.9 out of 5 stars,"['Family Discipleship: Leading Your Home through Time, Moments, and Milestones']"
$10.69,4.9 out of 5 stars,['Foundations: 12 Biblical Truths to Shape a Family']
$10.69,4.8 out of 5 stars,['Meditations of the Heart']
$10.69,4.7 out of 5 stars,"[""Chase the Lion: If Your Dream Doesn't Scare You, It's Too Small""]"
$10.69,4.8 out of 5 stars,['Her First Bible']
$11.50,4.8 out of 5 stars,"[""A Child's First Bible""]"
$11.50,4.8 out of 5 stars,['Ten Women of the Bible: One by One They Changed the World (Study Guide)']
$11.50,4.8 out of 5 stars,"['Try Softer: A Fresh Approach to Move Us out of Anxiety, Stress, and Survival Mode--and into a Life of Connection and Joy']"
$11.50,4.7 out of 5 stars,['Five Little Ducks: Fingers & Toes Nursery Rhyme Book: Fingers & Toes Tabbed Board Book (Fingers & Toes Nursery Rhymes)']
$14.68,4.9 out of 5 stars,['She Smiles without Fear: Proverbs 31 for Every Woman']
$14.68,4.8 out of 5 stars,['Streams in the Desert']
$26.09,5.0 out of 5 stars,['Can You Still Trust God?: What Happens When You Choose to Believe']
$24.99,4.9 out of 5 stars,"['Tyndale NLT Life Recovery Bible (Large Print, Softcover) 2nd Edition - Addiction Bible Tied to 12 Steps of Recovery for Help with Drugs, Alcohol, Personal Struggles - With Meeting Guide']"
$6.99,4.5 out of 5 stars,"['One, Two, PEEP!: Peeps Finger Puppet Board Book Easter Basket Gifts or Stuffer Ages 0 - 3']"
$1.99,4.6 out of 5 stars,['40 Days of Decrease: A Different Kind of Hunger. A Different Kind of Fast.']
$1.99,4.7 out of 5 stars,['Bad Girls of the Bible: And What We Can Learn from Them']
$5.99,4.8 out of 5 stars,['The Gigantic Coloring Book of Bible Stories']
$10.92,4.9 out of 5 stars,"[""A Gospel Primer for Christians: Learning to See the Glories of God's Love""]"
$10.92,4.7 out of 5 stars,"[""Benjamin's Box: The Story of the Resurrection Eggs""]"
$10.92,4.8 out of 5 stars,['The Book of Signs: 31 Undeniable Prophecies of the Apocalypse']
$21.49,4.9 out of 5 stars,"[""Sparkling Gems From The Greek Vol. 1: 365 Greek Word Studies For Every Day Of The Year To Sharpen Your Understanding Of God's Word""]"
$12.56,4.8 out of 5 stars,['Give Up Worry for Lent!: 40 Days to Finding Peace in Christ']
$12.56,4.6 out of 5 stars,['The Problem of Pain']
,4.7 out of 5 stars,['The Center Cannot Hold: My Journey Through Madness']
$9.99,4.8 out of 5 stars,['The Story of the Holy Prophet Muhammad: Ramadan Classics: 30 Stories for 30 Nights']
$16.99,4.5 out of 5 stars,['Oliver: The True Story of a Stolen Dog and the Humans He Brought Together']
$0.00,4.7 out of 5 stars,['Once I Was You: A Memoir of Love and Hate in a Torn America']
$7.99,4.4 out of 5 stars,['Brain Games - Crime Scene Investigation (CSI) Puzzles']
$7.99,4.7 out of 5 stars,['Van Gogh: The Life (RANDOM HOUSE)']
$23.99,4.7 out of 5 stars,"[""Brat: An '80s Story""]"
$0.00,4.5 out of 5 stars,['Bitcoin Billionaires']
$12.89,4.6 out of 5 stars,['Red Rose Crew']
$15.99,4.9 out of 5 stars,['Rees Howells: Intercessor']
$0.00,4.7 out of 5 stars,['The Audacity of Hope: Thoughts on Reclaiming the American Dream']
$0.00,4.7 out of 5 stars,['Tweak (Growing Up on Methamphetamines)']
$18.99,4.7 out of 5 stars,['The Book of Virtues: A Treasury of Great Moral Stories']
$12.31,4.7 out of 5 stars,['Same Kind of Different As Me']
$12.31,4.6 out of 5 stars,"[""Confessions (Oxford World's Classics)""]"
$31.01,4.5 out of 5 stars,['Francis Bacon: Revelations']
$31.01,4.6 out of 5 stars,['The Stranger in the Woods: The Extraordinary Story of the Last True Hermit']
$18.69,4.7 out of 5 stars,['Pizza Camp: Recipes from Pizzeria Beddia']
$22.29,4.7 out of 5 stars,"['Seriously Good Freezer Meals: 150 Easy Recipes to Save Your Time, Money and Sanity']"
$35.25,4.8 out of 5 stars,['The Noble Rot Book: Wine from Another Galaxy']
$24.19,4.7 out of 5 stars,"['The Vegetarian Flavor Bible: The Essential Guide to Culinary Creativity with Vegetables, Fruits, Grains, Legumes, Nuts, Seeds, and More, Based on the Wisdom of Leading American Chefs']"
$24.19,4.5 out of 5 stars,"['The 4-Hour Chef: The Simple Path to Cooking Like a Pro, Learning Anything, and Living the Good Life']"
$17.89,4.7 out of 5 stars,['The Autoimmune Protocol Comfort Food Cookbook: 100+ Nourishing Allergen-Free Recipes']
$12.99,3.4 out of 5 stars,"['Ninja Foodi Digital Air Fry Oven Cookbook 2021: 1000-Day Easier & Crispier Air Crisp, Air Roast, Air Broil, Bake, Dehydrate, Toast and More Recipes for Beginners and Advanced Users']"
$12.99,4.9 out of 5 stars,"[""The Southern Entertainer's Cookbook: Heirloom Recipes for Modern Gatherings""]"
$12.99,4.8 out of 5 stars,['You Suck at Cooking: The Absurdly Practical Guide to Sucking Slightly Less at Making Food: A Cookbook']
$32.70,4.8 out of 5 stars,['Peru: The Cookbook']
$13.86,4.5 out of 5 stars,['The Complete Vegan Instant Pot Cookbook: 101 Delicious Whole-Food Recipes for your Pressure Cooker']
$30.16,4.1 out of 5 stars,"['To Asia, With Love: Everyday Asian Recipes and Stories From the Heart']"
$19.90,4.5 out of 5 stars,['Bobby Flay Fit: 200 Recipes for a Healthy Lifestyle: A Cookbook']
$11.17,4.6 out of 5 stars,"[""In Defense of Food: An Eater's Manifesto""]"
$11.17,4.7 out of 5 stars,['The Home Cook: Recipes to Know by Heart: A Cookbook']
$19.36,4.8 out of 5 stars,"['Israeli Soul: Easy, Essential, Delicious']"
$16.00,4.5 out of 5 stars,"[""The Prepper's Cookbook: 300 Recipes to Turn Your Emergency Food into Nutritious, Delicious, Life-Saving Meals""]"
$16.00,4.6 out of 5 stars,"['The ""I Love My Air Fryer"" Keto Diet Recipe Book: From Veggie Frittata to Classic Mini Meatloaf, 175 Fat-Burning Keto Recipes (""I Love My"" Series)']"
